LCH_index,step_list
LCH_764,"[117, 43, 46, 46, 55, 130, 117, 153, 152, 161, 86, 88, 91, 96, 120, 55, 130, 117, 153, 157, 161, 86, 88, 91]"
LCH_765,"[96, 14, 43, 46, 46, 43, 46, 46, 46, 46, 152, 161, 152, 161, 46, 44, 46, 152, 161, 20, 21, 117, 152, 161, 86, 91, 128, 123, 124, 134, 123, 124, 134, 117, 152, 161, 86, 91, 86, 91]"
LCH_766,"[96, 14, 43, 46, 46, 43, 46, 46, 46, 46, 152, 161, 152, 161, 46, 44, 46, 152, 161, 20, 21, 117, 152, 161, 86, 91, 128, 123, 124, 134, 123, 124, 134, 117, 152, 161, 86, 91, 86, 91]"
LCH_767,"[96, 43, 46, 43, 46, 46, 46, 46, 152, 161, 86, 91, 86, 91]"
LCH_768,"[96, 43, 46, 43, 46, 46, 46, 46, 152, 161, 86, 91, 86, 91]"
LCH_769,"[152, 161, 86, 91, 86, 93]"
LCH_770,"[117, 55, 55, 130, 123, 124, 117, 117, 117, 117, 43, 46, 46, 46, 46, 43, 43, 46, 46, 43, 46, 43, 43, 43, 43, 43, 46, 152, 161, 46]"
LCH_771,"[44, 46, 46, 46, 44, 46, 46]"
LCH_772,"[44, 46, 46, 46, 46, 44, 46, 46]"
LCH_773,"[44, 46, 46, 46, 44, 46, 46, 46, 44, 46, 46]"
LCH_774,"[44, 46, 46, 46, 44, 46, 46, 46]"
LCH_775,"[44, 46, 46, 44, 46, 46, 46]"
LCH_776,"[44, 46, 46, 46, 44, 46, 46, 46]"
LCH_777,"[44, 46, 46, 44, 46, 46, 46]"
LCH_778,"[44, 46, 46, 44, 46, 46, 46, 44]"
LCH_779,"[117, 55, 55, 130, 123, 124, 117, 117, 117, 117, 43, 46, 46, 46, 46, 43, 43, 46, 46, 43, 46, 43, 43, 43, 43, 43, 46, 152, 161, 46]"
LCH_780,"[44, 46, 46, 46, 44, 46, 46, 46]"
LCH_781,"[44, 46, 46, 46, 44, 46, 46, 44, 46, 46, 46, 46, 44, 46]"
LCH_782,"[44, 46, 46, 46, 44, 46, 46]"
LCH_783,"[44, 46, 46, 46, 46, 44, 46, 46]"
LCH_784,"[44, 46, 46, 46, 44, 46, 46, 46, 44, 46, 46]"
LCH_785,"[44, 46, 46, 46, 44, 46, 46, 46]"
LCH_786,"[44, 46, 46, 44, 46, 46, 46]"
LCH_787,"[44, 46, 46, 46, 44, 46, 46, 46]"
LCH_788,"[44, 46, 46, 44, 46, 46, 46]"
LCH_789,"[44, 46, 46, 44, 46, 46, 46, 44]"
LCH_790,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_791,"[117, 43, 46, 46, 120, 43, 46, 44, 46, 46, 117, 43, 46]"
LCH_792,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_793,"[117, 43, 46, 46, 120, 43, 46, 44, 46, 46, 117, 43, 46]"
LCH_794,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_795,"[119, 54, 127, 54]"
LCH_796,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_797,"[117, 43, 46, 46, 120, 43, 46, 44, 46, 46, 117, 43, 46]"
LCH_798,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_799,"[110, 117, 43, 46, 46, 44, 46, 152, 161, 114, 56, 113, 114, 113, 161, 46, 117, 43, 46, 46, 44, 46, 113, 113, 113, 113, 46]"
LCH_800,"[117, 43, 46, 46, 120, 43, 46, 44, 46, 46, 117, 43, 46]"
LCH_801,"[117, 43, 46, 46, 120, 43, 46, 44, 46]"
LCH_802,"[117, 117, 153, 56, 44, 8, 1, 152, 161, 46, 147, 147, 117, 117, 153, 56, 44, 8, 1, 152, 161, 46, 147, 147, 117, 117, 117, 117, 153, 56, 44, 8, 1, 152, 161, 46, 147, 147]"
LCH_803,"[117, 117, 123, 124, 123, 124, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 43, 46, 120, 153, 55, 130, 117, 152, 161, 86, 88, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 43, 46, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 46, 120, 153, 55]"
LCH_804,"[117, 117, 123, 124, 123, 124, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 126, 126, 120, 43, 46, 152, 161, 152, 161, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 43, 46, 120, 153, 55, 130, 117, 152, 161, 86, 88, 55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 43, 46, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 46, 120, 153, 55]"
LCH_805,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 43, 46, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 46, 120, 153, 55, 130, 117, 152, 161, 43, 46, 46, 43, 46, 46, 46, 152, 161, 46, 46, 152, 161, 86, 88, 43, 46, 43, 46, 46, 46, 46, 43, 46]"
LCH_806,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 120, 153, 55, 130, 117, 152, 161, 43, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 152, 161, 86, 88]"
LCH_807,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_808,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_809,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_810,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_811,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_812,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46]"
LCH_813,"[55, 130, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 44, 46, 46, 44, 46, 46]"
LCH_814,"[117, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 46, 43, 46, 46, 46, 110, 152, 161, 46, 114]"
LCH_815,"[117, 117, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 46, 43, 46, 46, 46, 110, 152, 161, 46, 114]"
LCH_816,"[43, 43, 46, 46, 46, 114, 46, 46, 152, 161, 46, 46, 46, 46, 43, 43, 46, 46, 110, 43, 43, 46, 46, 46, 46, 46, 46, 46, 46, 114, 46, 43, 46, 113, 46, 46]"
LCH_817,"[43, 43, 46, 46, 46, 114, 46, 46, 152, 161, 46, 46, 46, 46, 43, 43, 46, 46, 110, 43, 43, 46, 46, 46, 46, 46, 46, 46, 46, 114, 46, 43, 46, 113, 46, 46]"
LCH_818,"[117, 117, 43, 46, 46, 46, 46]"
LCH_819,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 43, 46, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 46, 152, 161, 86, 88]"
LCH_820,"[55, 55, 130, 55, 55, 130, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 55, 130, 117, 117, 153, 43, 46, 46, 46, 152, 161, 46, 43, 46, 43, 46, 46, 46, 43, 46, 46, 43, 46, 46, 46, 152, 161, 46, 46, 43, 46, 43, 46, 46, 46, 46, 152, 161, 86, 88]"
LCH_821,"[113, 46, 114, 114, 113, 46, 46, 114, 116]"
LCH_822,"[117, 43, 46, 55, 130, 55, 130, 126, 43, 46, 117, 43, 46, 50, 12, 96, 117, 117, 8, 1, 152, 161, 46, 50]"
LCH_823,"[117, 43, 46, 50, 12, 96, 117, 117, 8, 1, 152, 161, 46, 50]"
LCH_824,"[117, 43, 46, 55, 130, 55, 130, 126, 43, 46]"
LCH_825,"[12, 19, 117, 117, 117, 153, 152, 161, 86, 91, 88]"
LCH_826,"[12, 96, 117, 123, 117, 117, 117, 152, 161, 86, 91, 88]"
LCH_827,"[117, 117, 117, 117, 43, 46, 50]"
LCH_828,"[117, 117, 117, 117, 43, 46, 117, 117, 117, 117, 43, 46]"
LCH_829,"[19, 12, 19, 55, 130, 55, 130, 126, 127, 55, 130, 55, 130, 126, 127, 55, 130, 55, 130, 126, 127, 153, 152, 161, 86, 94, 91]"
LCH_830,"[19, 117, 120, 55, 130, 55, 130, 123, 124, 123, 124, 126, 126, 55, 130, 126, 121, 126, 121, 20, 12, 19, 153, 152, 161, 86, 88, 91, 86, 19, 117, 120, 55, 130, 55, 130, 123, 124, 126, 126, 121, 126, 121, 20, 12, 19, 153, 152, 161, 86, 88, 86, 19, 117, 120, 55, 130, 55, 130, 55, 130, 55, 130, 123, 124, 123, 124, 123, 124, 123, 124, 126, 126, 126, 55, 130, 126, 121, 126, 121, 126, 121, 126, 121, 20, 12, 19, 153, 152, 161, 86, 88, 91, 86]"
LCH_831,"[11, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 117, 96, 96, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 117, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 133, 133, 133, 133, 133, 134, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86]"
LCH_832,"[11, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 117, 96, 96, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 117, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 133, 133, 133, 133, 133, 134, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86]"
LCH_833,"[11, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 117, 96, 96, 12, 12, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 117, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86, 11, 12, 12, 123, 133, 133, 133, 133, 133, 133, 134, 120, 123, 133, 134, 152, 161, 86, 88, 63, 86, 86, 88, 63, 86]"
LCH_834,"[11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 11, 12, 12, 46, 46, 46, 46, 153, 152, 161, 86, 88, 88, 101, 91, 91, 86, 86, 88]"
LCH_835,"[11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 11, 12, 12, 46, 46, 46, 46, 153, 152, 161, 86, 88, 88, 101, 91, 91, 86, 86, 88]"
LCH_836,"[11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 11, 12, 12, 46, 46, 46, 46, 153, 152, 161, 86, 88]"
LCH_837,"[11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 11, 12, 12, 46, 46, 46, 46, 153, 152, 161, 86, 88, 88, 101, 91, 91, 86, 86, 88]"
LCH_838,"[11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 46, 153, 152, 161, 154, 46, 87, 87, 50, 147, 147, 12, 152, 161, 86, 88, 91, 86, 87, 50, 147, 96, 153, 12, 152, 161, 147, 50, 11, 11, 12, 12, 46, 46, 46, 46, 153, 152, 161, 86, 88]"
LCH_839,"[120, 123, 153]"
LCH_840,"[120, 123, 153, 120, 123, 153, 117, 117, 152, 161, 50, 50, 18, 86, 86, 88, 88, 88, 88, 91, 88, 88, 88]"
LCH_841,"[120, 123, 153, 120, 123, 153, 117, 117, 152, 161, 50, 50, 18, 86, 86, 88, 88, 88, 88, 91, 88, 88, 88]"
LCH_842,"[117, 117, 152, 161, 86, 89, 88, 50, 120, 46, 18, 86, 86, 88, 88, 88, 88, 88, 88, 88, 91, 101, 50, 46, 18, 86, 88, 88]"
LCH_843,"[117, 117, 152, 161, 86, 89, 88, 50, 120, 46, 18, 86, 86, 88, 88, 88, 88, 88, 88, 88, 91, 101, 50, 46, 18, 86, 88, 88]"
LCH_844,"[117, 117, 152, 161, 86, 89, 88, 50, 120, 46, 18, 86, 86, 88, 88, 88, 88, 88, 88, 88, 91, 101, 50, 46, 18, 86, 88, 88]"
LCH_845,"[43, 46, 46, 153, 157, 161, 86, 86, 86, 88, 117, 43, 46, 46, 153, 157, 161, 86, 91, 43, 46, 46, 153, 157, 161, 86, 91, 117, 117, 43, 46, 46, 153, 157, 161, 86, 91, 88, 43, 46, 46, 46, 43, 46, 46, 153, 157, 161, 86, 88, 123, 124, 123, 124, 117, 43, 46, 46, 46, 43, 46, 46, 153, 157, 161, 86, 88, 43, 46, 46, 46, 43, 46, 46, 153, 157, 161, 86, 88, 43, 46, 46, 46, 43, 46, 46, 153, 157, 161, 86, 88, 43, 46, 46]"
LCH_846,"[43, 46, 46, 153, 157, 161, 86, 86, 86, 88]"
LCH_847,"[43, 46, 46, 46, 153, 157, 161, 86, 86, 86, 88, 43, 46, 46, 153, 157, 161, 86, 91, 43, 46, 46, 46, 43, 46, 46, 46, 153, 157, 161, 86, 88, 117, 43, 46, 46, 46, 153, 157, 161, 86, 91, 43, 46, 46, 46, 153, 157, 161, 86, 91, 43, 46, 46, 46, 43, 46, 46, 46, 153, 157, 161, 86, 88, 43, 46, 46, 43, 46, 46, 46]"
LCH_848,"[43, 46, 46, 46, 153, 157, 161, 86, 86, 86, 88]"
LCH_849,"[64, 43, 46, 46, 46, 43, 46, 46, 46, 64, 43, 46, 46, 46, 43, 46, 46, 46, 8, 2, 8, 2, 153, 152, 161, 86, 21, 153, 157, 161, 86, 88, 91, 64, 43, 46, 46, 46, 43]"
LCH_850,"[64, 43, 46, 46, 46, 43, 46, 46, 46, 64, 43, 46, 46, 46, 43, 46, 46, 46, 8, 2, 8, 2, 153, 152, 161, 86, 21, 153, 157, 161, 86, 88, 91, 64, 43, 46, 46, 46, 43]"
LCH_851,"[126, 121, 126, 121, 117, 121]"
LCH_852,"[126, 126, 126, 126, 126, 126, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 126, 126, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 126, 126, 126, 126, 126, 126, 117, 117, 153, 96, 152, 161, 86, 86, 86, 88, 91]"
LCH_853,"[126, 126, 126, 126, 126, 126, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 128, 123, 132, 133, 134, 126, 126, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 55, 130, 55, 130, 126, 126, 126, 126, 126, 126, 126, 117, 117, 153, 96, 152, 161, 86, 86, 86, 88, 91]"
LCH_854,"[55, 55, 130, 117, 117, 43, 46, 46, 46, 43, 46, 46]"
LCH_855,"[120, 43, 46, 46, 46, 64, 153, 158, 161, 43, 46, 46, 43, 46, 46]"
LCH_856,"[55, 55, 130, 117, 117, 43, 46, 46, 46, 64, 43, 46, 46]"
LCH_857,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_858,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_859,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_860,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_861,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_862,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_863,"[43, 46, 46, 46, 120, 61, 46, 61, 46, 153, 152, 161, 46, 153, 152, 161, 46, 64, 152, 161, 46, 43, 46, 61, 46, 153, 152, 161, 46, 64, 64, 152, 161, 46, 64, 64, 152, 161, 46]"
LCH_864,"[113, 46, 114, 114, 46, 46, 46, 113, 46, 114, 114, 46, 46, 46, 158, 161, 153, 152, 161, 46, 113, 46, 114, 114, 46, 46, 113, 46, 114, 114, 46, 46]"
LCH_865,"[43, 46, 43, 46, 46, 46]"
LCH_866,"[43, 43, 46, 46, 58, 73, 46, 46, 46, 46]"
LCH_867,"[117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 46, 43, 46, 46, 46, 46, 43, 46, 46, 96, 8, 2, 153, 157, 161, 117, 117, 117, 123, 124, 123, 124, 43, 46, 46, 46, 153, 43, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46]"
LCH_868,"[110, 110, 110, 123, 123, 96, 8, 2, 153, 157, 161, 117, 117, 117, 153, 43, 46, 114, 46, 46, 43, 46, 114, 46, 46, 46, 158, 161, 46, 46, 43, 46, 46, 46, 114, 43, 46, 46, 46, 114, 43, 46, 46, 46, 43, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46]"
LCH_869,"[43, 46, 46, 46, 43, 46, 46, 46, 46, 158, 161, 46, 43, 46, 46, 46, 43, 46, 46, 46]"
LCH_870,"[43, 46, 46, 46, 64, 43, 46, 46, 46, 43, 46, 46, 46, 117, 96, 8, 2, 153, 157, 161, 43, 46, 46, 43, 46, 46, 46, 64, 64, 153, 158, 161, 46]"
LCH_871,"[126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_872,"[55, 131, 54, 126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_873,"[123, 132, 133, 134, 153, 96, 152, 161, 86, 94, 86, 94]"
LCH_874,"[123, 132, 133, 134, 153, 96, 152, 161, 86, 94, 86, 94, 126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_875,"[126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_876,"[126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_877,"[126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_878,"[126, 126, 126, 126, 120, 126, 126, 126, 126, 117, 117, 117, 117, 123, 132, 133, 133, 133, 133, 133, 134, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 126, 126, 126, 126, 126, 126, 126, 126, 126, 126, 120, 117, 117, 153, 96, 152, 161, 86, 94, 86, 94, 100, 100, 100, 100, 100, 100, 100, 91, 91, 91, 91, 91, 91, 91, 88]"
LCH_879,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_880,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_881,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_882,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_883,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_884,"[120, 55, 130, 117, 153, 46, 50, 50, 158, 161, 86, 88, 86, 88, 86, 88, 120, 55, 130, 117, 153, 153, 46, 50, 50, 152, 161, 86, 88, 86, 88, 86, 88, 64, 152, 161, 152, 161]"
LCH_885,"[123, 124, 117, 117, 43, 46, 114, 123, 124, 117, 117, 43, 46, 114, 123, 124, 117, 117, 43, 46, 114]"
LCH_886,"[43, 123, 124, 43, 46, 114, 46, 126, 126, 153, 151, 45, 43, 45, 153, 151, 161, 45, 153, 151, 161, 45, 49, 49, 43, 45, 153, 151, 161, 45, 49, 49, 49, 49]"
LCH_887,"[43, 123, 124, 43, 46, 114, 46]"
LCH_888,"[126, 123, 133, 134, 123, 124, 123, 124, 153, 151, 161, 43, 46, 117, 43, 43, 43, 43, 49, 43, 49, 43, 50, 126, 123, 133, 134, 123, 124, 123, 124, 153, 151, 161, 43, 46, 117, 43, 43, 43, 43, 49, 43, 49]"
LCH_889,"[64, 123, 132, 133, 134, 123, 124, 117, 113, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 96, 8, 1, 153, 152, 161, 46, 153, 153, 96, 8, 2, 157, 161, 157, 161, 46, 110, 110, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114]"
LCH_890,"[123, 132, 133, 134, 123, 124, 117, 64, 113, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 96, 8, 1, 153, 152, 161, 46, 110, 110, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114, 46, 46, 46]"
LCH_891,"[123, 132, 133, 134, 123, 124, 117, 64, 113, 46, 46, 46, 64, 43, 46, 43, 153, 157, 161, 46, 46, 46, 96, 8, 1, 153, 152, 161, 46, 110, 110, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114, 50, 113, 46, 114, 46, 46, 46]"
LCH_892,"[43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 43, 46, 46, 46, 126, 126, 123, 132, 133, 134, 123, 133, 134, 123, 124, 117, 123, 124, 123, 124, 110, 110, 113, 46, 46, 46, 114, 114, 113, 46, 114, 46, 46]"
